reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
56921833-1b04-4b53-88e6-aaff4a5a9821,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Proses yang sangat lama dan membutuhkan kesabaran extra, setengah bulan belum cukup utk menangani masalah retur barang.. Sangat disayangkan Blibli",1,10,12.5.5,2025-07-15 14:32:35,Halo kak kayshar mohon maaf atas pengalaman belanja yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! -Moses,2025-07-16 19:31:36,12.5.5
df25111e-010e-46b7-8613-8bd1661a54b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pengiriman lama suka molor,1,0,,2025-07-15 10:32:30,Halo kak Bagas mohon maaf perihal pengiriman blibli yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Voni,2025-07-15 10:43:04,
43810c2b-52e3-4512-95de-b8d3435defc4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bayar denda tagihan dbs krn blibli. 250 rb. bayar tgl 18, tgl 20 terdata . jatuh tempo tgl 19.",1,1,,2025-07-15 08:30:04,Halo kak Dian mohon maaf atas pengalaman belanja yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Moses,2025-07-15 12:21:50,
52b3690f-0395-4f34-bec1-c25ead579fc4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp ga bisa di buka???? putih semua,1,0,12.5.5,2025-07-15 08:24:53,Halo kak Reisya mohon maaf atas pengalaman belanja yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Moses,2025-07-15 12:23:56,12.5.5
54b5162b-f915-4247-b6be-c87a7ea6dad2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jangan beli di Blibli,,,susah kalo barangnya cacat gak bisa refund,kyk kasus yg lagi rame sekarang ini",1,1,,2025-07-15 07:39:48,Halo kak mohon maaf atas pengalaman belanja yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Moses,2025-07-15 12:25:27,
88c8369e-d99e-481b-a340-1e57c49b5483,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"telat bayar 1 hari, kena bunga 101500 . itupun tidak ada pemberitahuan jatuH temponya. kamu lintah darat,sangat kejam biarlah TUHAN YG menjadi hakim atas perbuatan jahatmu kepada saya.",1,1,12.5.5,2025-07-14 16:40:13,Halo kak TSIDKENU mohon maaf terkait pembayarannya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Chalya,2025-07-14 17:15:01,12.5.5
43c31f82-1f90-40b1-8431-9476385affdc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,asli asli benar make aplikasi ini ngak jelas.. busuk benar aplikasi ini,1,1,,2025-07-14 12:40:12,Halo kak Isr ! mohon maaf terkait proses order yang kurang berkenan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Omesh,2025-07-16 02:14:10,
dff6c8e0-dd89-4a51-8e16-163b75453b01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Punya Partner Toko G Beres, Transaksi Batal ,Refund Kepotong Admin dll Payah",1,0,,2025-07-14 08:38:59,"Halo kak Billa mohon maaf terkait ketidaknyamanannya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 08041871871, email customer.care@blibli.com, Facebook Blibli.com, X @BlibliCare atau Live Chat. Stay safe and stay healthy kak! -gege",2025-07-14 08:54:54,
de803311-5851-49d0-96ee-498b13475057,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"liat2 harganya mehoooooong, pilihannya jg sedikit, kadang yg dicari ga ada",1,5,12.5.5,2025-07-14 05:15:26,Halo kak Lolo mohon maaf atas pengalaman belanja yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Voni,2025-07-14 08:09:09,12.5.5
9d1703f6-4336-47a4-965a-75d6de5ae6a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sejak kasus yg viral..terkesan tidak mau bertanggung jawab,1,0,12.2.0,2025-07-14 04:56:19,Halo kak ahmad ! mohon maaf terkait pengalaman yang kurang berkenan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Omesh,2025-07-16 02:39:38,12.2.0
748848b2-8116-4d80-b35d-bfba4b3fa823,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lucu , Giliran Top up saldo auto sedetik langsung masuk . Giliran mau tarik saldo , 1-4hari 🤣🤣 kacau2 ... update lah",1,0,,2025-07-13 18:39:15,Halo kak Jesa mohon maaf terkait penarikan dana nya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Hanaya,2025-07-13 21:22:35,
2cdb6659-05d8-4bc3-ade4-75e0841354bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat tidak direkomendasikan. pelayanan untuk konsumen sangat buruk, dan tidak bertanggung-jawab",1,0,,2025-07-13 13:34:39,"Halo kak Nanda mohon maaf terkait ketidaknyamanannya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 08041871871, email customer.care@blibli.com, Facebook Blibli.com, X @BlibliCare atau Live Chat. Stay safe and stay healthy kak! - gege",2025-07-13 13:50:49,
5790df71-adab-432d-b8d3-2e9e038eefd6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"udah lambat, barang nggk sesuai pesanan, kapok mau pesan lagi..",1,8,12.5.0,2025-07-13 05:51:09,,,12.5.0
70d25176-ffdc-405a-8f29-5e6349d7262e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,barang cacad ya di refund blok,1,0,,2025-07-12 21:08:20,"Halo kak Bayu mohon maaf terkait transaksinya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 08041871871, email customer.care@blibli.com, Facebook Blibli.com, X @BlibliCare atau Live Chat. Stay safe and stay healthy kak! -Amir",2025-07-12 21:22:39,
798fc53a-8b55-4c3f-ad2a-09e2b214e6b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gbisa dibuka,1,0,12.4.5,2025-07-12 09:37:17,Halo kak Affan Riffa'i mohon maaf terkait kendalanya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Omesh,2025-07-19 08:21:28,12.4.5
13cd565f-bac2-4996-98ab-8c2463e8eb32,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bertanggung jawab terhadap penganiayaan di blibli store bali,1,0,,2025-07-12 08:39:35,Halo kak Zaki mohon maaf atas pengalaman belanja yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Voni,2025-07-15 06:12:36,
431d76b7-be89-4843-a2d9-edda3cad74dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Di bikin trauma pertama beli,pesanan Dateng gk sesuai estimasi melebihi waktunya, padahal ongkir nya udah mahal tp tetep aja Dateng lama",1,0,,2025-07-12 05:21:09,"Halo kak NightCoNime mohon maaf terkait ketidaknyamanannya . Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 08041871871, email customer.care@blibli.com, Facebook Blibli.com, X @BlibliCare atau Live Chat. Stay safe and stay healthy !- gege",2025-07-13 13:22:43,
14a38790-9062-4603-8883-f167d48ac501,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,perlindungan konsumen tidak diutamakan => sangat tidak recommended,1,0,,2025-07-12 04:53:14,Halo kak Ilham mohon maaf terkait pengalaman kurang menyenangkannya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Omesh,2025-07-19 08:19:53,
550e8434-6457-44d8-996c-a222a801c2b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kesini gara gara lihat berita ,karyawan blibli aniaya customer. karena menurut saya keterlaluan dan pihak blibli malah mendukung pelaku penganiaya.",1,0,12.4.5,2025-07-12 03:07:50,Halo kak Narjo mohon maaf terkait transaksinya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Chalya,2025-07-14 17:46:03,12.4.5
9fb6e3f4-e4e8-460d-b210-f64076187a70,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,JANGAN SUKA ANIAYA,1,0,,2025-07-12 01:45:52,Halo kak Raka mohon maaf terkait proses ordernya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Chalya,2025-07-20 09:43:54,
d41390a1-05c1-4e39-8f8f-a1614998de78,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,customer is the king.,1,0,,2025-07-11 19:30:13,Halo kak! mohon maaf terkait proses transaksi di Blibli yang kurang berkenan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping! /Dhea,2025-07-11 23:44:10,
ebb20231-69fc-4185-86f0-8f7383d49076,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"2 hari lalu ada kasus viral, soal Customer yg di aniaya, soooo.... virall kan",1,0,,2025-07-11 18:18:14,Halo kak! mohon maaf terkait proses transaksi di Blibli yang kurang berkenan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping! /Dhea,2025-07-11 23:42:12,
434a3c58-518c-4d84-b25f-80b1e0c1c8d4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mending tutup aja,1,0,12.4.5,2025-07-11 16:55:53,Halo kak! mohon maaf terkait proses transaksi di Blibli yang kurang berkenan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping! /Dhea,2025-07-11 23:24:48,12.4.5
870fa9ef-8c10-4121-83fe-cc61a8be1e43,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pelayanan dan aplikasinya buruk bangat gak recomended belanja disini,1,0,,2025-07-11 16:32:15,Halo kak! mohon maaf terkait proses pelayanan yang kurang berkenan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping! /Dhea,2025-07-11 23:23:52,
ae6a0e4a-c32a-40c9-aa98-8b487ae15b27,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya merekomendasikan aplikasi ini untuk belanja barang yang pasti ori, kalau ga ori ya di cekek 🤣🤣🥰🤣",1,0,12.4.5,2025-07-11 11:25:41,Halo kak mohon maaf terkait kendalanya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Hanaya,2025-07-12 11:51:56,12.4.5
71051cd6-e8d7-4e6b-a55a-1153ca7103d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Toko Tidak Bertanggung Jawab! Ada Client Melakukan Pengaduan Malah Di Biarin! Uninstall Permanen! Fix Jangan Download Apk gaada tanggung jawab ini guys, banyak barang palsu!",1,0,,2025-07-11 03:57:05,Halo kak KULTUM TV! mohon maaf terkait pengalaman yang kurang berkenan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Omesh,2025-07-11 08:22:57,
c81b8183-97c6-4040-b93b-cb5e6121facb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bintang 1 aja dah & uninstal setelah terjadi insiden di bali,1,0,12.4.5,2025-07-11 02:34:14,Halo kak husni val ! mohon maaf terkait pengalaman yang kurang berkenan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Omesh,2025-07-11 08:12:37,12.4.5
6912acb9-8a0d-4e56-a985-216c0347741c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jadi takut di aniaya kalau belanja disini karna staffnya kasar,1,2,12.5.0,2025-07-10 14:38:05,Halo kak Miyanaka Zui mohon maaf terkait kendala nya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Hanaya,2025-07-11 11:44:34,12.5.0
3f814f39-0bff-42ab-a5f0-4867a1f0b2ac,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pantesan semua kalah termasuk ini, kalah sama toko Oranye, pelayanan pengiriman ga jelas dan mahal pula",2,2,12.4.5,2025-07-10 13:38:46,Halo kak Rikky mohon maaf atas pengalaman belanja yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 08041871871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Hanaya,2025-07-11 11:50:33,12.4.5
16768e17-b8bd-4c95-92b6-13ec70c24703,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gw coba top up brizi di aplikasi berhasil kok d brizi gw belom masuk,dan gak bisa d ripor dkat aplikasinya",1,2,12.4.5,2025-07-10 13:36:18,Halo kak Putra mohon maaf atas pengalaman transaksi yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 08041871871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! - Hanaya,2025-07-11 11:48:54,12.4.5
b4f1787b-7e1e-4362-8f8c-58a4cfff7857,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,takut digebugin dan gamau tanggung jawab,1,25,12.1.0,2025-07-10 12:33:44,Halo kak octavian mohon maaf atas pengalaman belanja yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak!-Voni,2025-07-16 06:07:53,12.1.0
36033aca-aee3-429f-b23e-c878d1fa1c2b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat tidak nyaman ketika menggunakan ini karena yang pertama kalau barangnya cacad terus mau di refund pasti g bisa, dan itu pun hrus byr lgi kalau mau dpt barangnya bagus, kedua pengirimannya lama dan sangat ajg banget kdng salah alamat (sorry to say toxic but its true), ketiga tidak ramah petugas/staffnya yg sangat cuek dan tidak seperti yng lain yang biasanya menghampiri apabila ada customer yng ingin membeli barang secara offline blibli store mohon tingkatkan pelayanan anda ya dan lainnya",1,51,12.4.5,2025-07-10 12:21:14,Halo kak ZuxB mohon maaf atas pengalaman belanja yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak! -Hanaya,2025-07-10 12:56:54,12.4.5
99bf80c5-e73d-40ac-9b71-f003537628d8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jangan belanja di Blibli lagi kalau gamau rugi. gada keamanan buat costumer, mau refund barang ribetnya minta ampun, dan ujung²nya customer yg diberatkan karena kiriman barang cacatnya. lebih baik pindah ke Shopee atau lazada.",1,48,12.5.5,2025-07-10 05:55:22,"Halo kak mohon maaf terkait transaksinya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 08041871871, email customer.care@blibli.com, Facebook Blibli.com, X @BlibliCare atau Live Chat. Stay safe and stay healthy kak! -Amir",2025-07-12 21:17:28,12.5.5
fa04a80b-a7ea-4d53-ab60-7b64d0985a2a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,blibli store discovery mall bali tutup saja pecat karyawan preman,1,1,,2025-07-10 05:27:14,Halo kak gajah mada mohon maaf atas pengalaman belanja yang kurang menyenangkan. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1871871 atau email ke customer.care@blibli.com atau Live Chat kami. Stay safe and stay healthy kak!-Voni,2025-07-10 05:58:17,
8939adc6-841f-4e68-a9d5-18689e9e8fe2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bli bli jelek bgt,gw ngajuin paylater di tolak mulu,umur gw pdhl 20thn,udh bekerja juga,krna di ktp status nya blm bekerja jdi di tolak trs limitnya,pdhl buat ktp umur 17thn",1,2,12.4.5,2025-07-10 05:03:48,Halo kak! mohon maaf terkait pendaftaran paylater blibli yang ditolak. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 0804 1 871 871 atau email ke customer.care@blibli.com atau Live Chat kami. Happy Shopping! /Dhea,2025-07-16 00:08:00,12.4.5
a898131d-ad8f-4f57-b6d2-f80e268e0f6b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lah. yg bintang 1 pada dihapus? viral ges perkara blibli store bali, boikot?",1,1,,2025-07-10 04:00:25,"Halo kak mohon maaf terkait hal tersebut. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 08041871871, email customer.care@blibli.com, Facebook Blibli.com, X @BlibliCare atau Live Chat. Stay safe and stay healthy kak! -Amir",2025-07-10 05:47:18,
c5784ca8-52b2-407f-99cf-fe4f2d6c3422,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Memberi voucher tetapi saat transaksi selalu di tolak, saya sudah telepon pihak bank penerbit dan tidak ada masalah dengan kartu ATM saya. ini sih akal-akalan pihak Blibli aja yang gak mau Rugi 🤣🤣",1,6,12.4.5,2025-07-10 03:55:22,"Halo kak Dedy mohon maaf terkait transaksinya. Kami ingin mendengar lebih detail terkait hal tersebut sehingga Blibli bisa memperbaiki pelayanan kami menjadi lebih baik lagi. Kakak bisa menghubungi kami di 08041871871, email customer.care@blibli.com, Facebook Blibli.com, X @BlibliCare atau Live Chat. Stay safe and stay healthy kak! -Amir",2025-07-10 05:46:13,12.4.5
